,name,element,team_name,total_points,value,ict_index,minutes,position,away1,away_odds1,draw_odds1,home1,home_odds1,is_home1,away2,away_odds2,draw_odds2,home2,home_odds2,is_home2,win_odds1,win_odds2,agg_win_odds,games_played,scaled_points,next_gw,points_weighted,next_opp,surname
204,Divin Mubama,538,West Ham,5,42,0.030769230769230767,75,FWD,Burnley,0.1855272998573033,0.2383042890241156,West Ham,0.5761684111185812,True,,,,,,,0.5761684111185812,,0.5761684111185812,0.8333333333333334,0.028735632183908046,24,0.24770874375777732,Burnley,Mubama
205,Divock Origi,714,Nottingham,12,50,0.38636363636363635,285,FWD,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,False,,,,,,,0.2249721702899278,,0.2249721702899278,3.1666666666666665,0.06896551724137931,24,0.1313681784607987,Brighton,Origi
206,Djed Spence,517,Tottenham,0,40,0.0,0,DEF,Tottenham,0.35891431503403204,0.24259776795364635,Aston Villa,0.39848791701232167,False,,,,,,,0.35891431503403204,,0.35891431503403204,0.0,0.0,24,0.21534858902041923,Aston Villa,Spence
207,Djordje Petrovic,687,Chelsea,14,45,0.5882352941176471,366,GK,Newcastle,0.25868909632116915,0.2342165724654265,Chelsea,0.5070943312134042,True,,,,,,,0.5070943312134042,,0.5070943312134042,4.066666666666666,0.08045977011494253,24,0.3364405067740195,Newcastle,Petrovic
208,Dominic Calvert-Lewin,246,Everton,59,58,3.5961538461538463,1482,FWD,Everton,0.226902211754237,0.24810962311669515,Manchester Utd,0.524988165129068,False,,,,,,,0.226902211754237,,0.226902211754237,16.466666666666665,0.3390804597701149,24,0.2942091605637638,Manchester Utd,Calvert-Lewin
209,Dominic Sadi,811,Bournemouth,0,45,0.0,0,MID,Sheffield Utd,0.11649697127261614,0.18193990401511137,Bournemouth,0.7015631247122724,True,Luton,0.17311169639643578,0.21255434749191165,Bournemouth,0.6143339561116526,True,0.7015631247122724,0.6143339561116526,0.884903030957382,0.0,0.0,24,0.3539612123829528,Sheffield Utd,Sadi
210,Dominic Solanke,85,Bournemouth,128,71,7.68,2225,FWD,Sheffield Utd,0.11649697127261614,0.18193990401511137,Bournemouth,0.7015631247122724,True,Luton,0.17311169639643578,0.21255434749191165,Bournemouth,0.6143339561116526,True,0.7015631247122724,0.6143339561116526,0.884903030957382,24.72222222222222,0.735632183908046,24,0.7953405227277803,Sheffield Utd,Solanke
211,Dominik Szoboszlai,309,Liverpool,83,71,4.096296296296296,1673,MID,Manchester City,0.4200876412457042,0.25834133952362737,Liverpool,0.32157101923066844,True,,,,,,,0.32157101923066844,,0.32157101923066844,18.58888888888889,0.47701149425287354,24,0.4148353042439915,Manchester City,Szoboszlai
212,Donny van de Beek,400,Manchester Utd,1,47,0.06153846153846154,2,MID,Everton,0.226902211754237,0.24810962311669515,Manchester Utd,0.524988165129068,True,,,,,,,0.524988165129068,,0.524988165129068,0.022222222222222223,0.005747126436781609,24,0.2134435419136962,Everton,Beek
213,Douglas Luiz Soares de Paulo,43,Aston Villa,119,56,6.134615384615385,2148,MID,Tottenham,0.35891431503403204,0.24259776795364635,Aston Villa,0.39848791701232167,True,,,,,,,0.39848791701232167,,0.39848791701232167,23.866666666666667,0.6839080459770115,24,0.5697399943911355,Tottenham,Paulo
214,Dovydas Sasnauskas,827,Sheffield Utd,0,40,0.0,0,DEF,Sheffield Utd,0.11649697127261614,0.18193990401511137,Bournemouth,0.7015631247122724,False,,,,,,,0.11649697127261614,,0.11649697127261614,0.0,0.0,24,0.06989818276356968,Bournemouth,Sasnauskas
215,Dwight McNeil,259,Everton,80,54,5.1692307692307695,1833,MID,Everton,0.226902211754237,0.24810962311669515,Manchester Utd,0.524988165129068,False,,,,,,,0.226902211754237,,0.226902211754237,20.366666666666667,0.45977011494252873,24,0.36662295366721204,Manchester Utd,McNeil
216,Eberechi Eze,226,Crystal Palace,73,60,5.0346153846153845,1225,MID,Luton,0.21854633926507738,0.2518373543499551,Crystal Palace,0.5296163063849675,True,,,,,,,0.5296163063849675,,0.5296163063849675,13.61111111111111,0.41954022988505746,24,0.4635706604850215,Luton,Eze
217,Eddie Beach,680,Chelsea,0,40,0.0,0,GK,Newcastle,0.25868909632116915,0.2342165724654265,Chelsea,0.5070943312134042,True,,,,,,,0.5070943312134042,,0.5070943312134042,0.0,0.0,24,0.3042565987280425,Newcastle,Beach
218,Eddie Nketiah,13,Arsenal,67,51,2.8076923076923075,1023,FWD,Brentford,0.07052709048476982,0.13935904524800544,Arsenal,0.7901138642672247,True,,,,,,,0.7901138642672247,,0.7901138642672247,11.366666666666667,0.3850574712643678,24,0.5470800284655106,Brentford,Nketiah
219,Ederson Santana de Moraes,352,Manchester City,78,55,1.6807692307692306,2167,GK,Manchester City,0.4200876412457042,0.25834133952362737,Liverpool,0.32157101923066844,False,,,,,,,0.4200876412457042,,0.4200876412457042,24.07777777777778,0.4482758620689655,24,0.4313629295750087,Liverpool,Moraes
220,Edson Álvarez Velázquez,642,West Ham,50,50,2.3653846153846154,1742,MID,Burnley,0.1855272998573033,0.2383042890241156,West Ham,0.5761684111185812,True,,,,,,,0.5761684111185812,,0.5761684111185812,19.355555555555554,0.28735632183908044,24,0.4028811575508807,Burnley,Velázquez
221,Elijah Adebayo,314,Luton,80,49,3.8230769230769233,1149,FWD,Luton,0.21854633926507738,0.2518373543499551,Crystal Palace,0.5296163063849675,False,Luton,0.17311169639643578,0.21255434749191165,Bournemouth,0.6143339561116526,False,0.21854633926507738,0.17311169639643578,0.3538251081301046,12.766666666666667,0.45977011494252873,24,0.4173921122175591,Crystal Palace,Adebayo
222,Elijah Campbell,761,Everton,0,40,0.0,0,DEF,Everton,0.226902211754237,0.24810962311669515,Manchester Utd,0.524988165129068,False,,,,,,,0.226902211754237,,0.226902211754237,0.0,0.0,24,0.1361413270525422,Manchester Utd,Campbell
223,Ellery Balcombe,91,Brentford,0,39,0.0,0,GK,Brentford,0.07052709048476982,0.13935904524800544,Arsenal,0.7901138642672247,False,,,,,,,0.07052709048476982,,0.07052709048476982,0.0,0.0,24,0.042316254290861895,Arsenal,Balcombe
224,Elliot Anderson,403,Newcastle,20,42,0.9884615384615384,408,MID,Newcastle,0.25868909632116915,0.2342165724654265,Chelsea,0.5070943312134042,False,,,,,,,0.25868909632116915,,0.25868909632116915,4.533333333333333,0.11494252873563218,24,0.17244115576984698,Chelsea,Anderson
225,Elliot Thorpe,337,Luton,0,45,0.0,0,MID,Luton,0.21854633926507738,0.2518373543499551,Crystal Palace,0.5296163063849675,False,Luton,0.17311169639643578,0.21255434749191165,Bournemouth,0.6143339561116526,False,0.21854633926507738,0.17311169639643578,0.3538251081301046,0.0,0.0,24,0.14153004325204185,Crystal Palace,Thorpe
226,Ellis Simms,264,Everton,0,45,0.0,0,FWD,Everton,0.226902211754237,0.24810962311669515,Manchester Utd,0.524988165129068,False,,,,,,,0.226902211754237,,0.226902211754237,0.0,0.0,24,0.0907608847016948,Manchester Utd,Simms
227,Emerson Aparecido Leite de Souza Junior,497,Tottenham,26,43,1.6192307692307693,952,DEF,Tottenham,0.35891431503403204,0.24259776795364635,Aston Villa,0.39848791701232167,False,,,,,,,0.35891431503403204,,0.35891431503403204,10.577777777777778,0.14942528735632185,24,0.27511870396294796,Aston Villa,Junior
228,Emerson Palmieri dos Santos,532,West Ham,61,44,3.019230769230769,2182,DEF,Burnley,0.1855272998573033,0.2383042890241156,West Ham,0.5761684111185812,True,,,,,,,0.5761684111185812,,0.5761684111185812,24.244444444444444,0.3505747126436782,24,0.48593093172862,Burnley,Santos
229,Emil Krafth,417,Newcastle,12,44,0.3692307692307693,84,DEF,Newcastle,0.25868909632116915,0.2342165724654265,Chelsea,0.5070943312134042,False,,,,,,,0.25868909632116915,,0.25868909632116915,0.9333333333333333,0.06896551724137931,24,0.1827996646892532,Chelsea,Krafth
230,Emile Smith Rowe,22,Arsenal,16,53,0.6115384615384616,213,MID,Brentford,0.07052709048476982,0.13935904524800544,Arsenal,0.7901138642672247,True,,,,,,,0.7901138642672247,,0.7901138642672247,2.3666666666666667,0.09195402298850575,24,0.37121795949999337,Brentford,Rowe
231,Emiliano Buendía Stati,35,Aston Villa,0,57,0.0,0,MID,Tottenham,0.35891431503403204,0.24259776795364635,Aston Villa,0.39848791701232167,True,,,,,,,0.39848791701232167,,0.39848791701232167,0.0,0.0,24,0.15939516680492868,Tottenham,Stati
232,Emiliano Marcondes,74,Bournemouth,0,43,0.0,0,MID,Sheffield Utd,0.11649697127261614,0.18193990401511137,Bournemouth,0.7015631247122724,True,Luton,0.17311169639643578,0.21255434749191165,Bournemouth,0.6143339561116526,True,0.7015631247122724,0.6143339561116526,0.884903030957382,0.0,0.0,24,0.3539612123829528,Sheffield Utd,Marcondes
233,Emiliano Martínez Romero,49,Aston Villa,85,53,2.5115384615384615,2250,GK,Tottenham,0.35891431503403204,0.24259776795364635,Aston Villa,0.39848791701232167,True,,,,,,,0.39848791701232167,,0.39848791701232167,25.0,0.4885057471264368,24,0.4344950490579677,Tottenham,Romero
234,Emmanuel Dennis,443,Nottingham,0,48,0.0,0,FWD,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,False,,,,,,,0.2249721702899278,,0.2249721702899278,0.0,0.0,24,0.08998886811597112,Brighton,Dennis
235,Enes Ünal,804,Bournemouth,3,50,0.47500000000000003,23,FWD,Sheffield Utd,0.11649697127261614,0.18193990401511137,Bournemouth,0.7015631247122724,True,Luton,0.17311169639643578,0.21255434749191165,Bournemouth,0.6143339561116526,True,0.7015631247122724,0.6143339561116526,0.884903030957382,0.25555555555555554,0.017241379310344827,24,0.3643060399691597,Sheffield Utd,Ünal
236,Enock Agyei,156,Burnley,0,42,0.0,0,MID,Burnley,0.1855272998573033,0.2383042890241156,West Ham,0.5761684111185812,False,,,,,,,0.1855272998573033,,0.1855272998573033,0.0,0.0,24,0.07421091994292132,West Ham,Agyei
237,Enso González,698,Wolves,0,50,0.0,0,MID,Fulham,0.33243164099720396,0.28075100971499073,Wolves,0.3868173492878053,True,,,,,,,0.3868173492878053,,0.3868173492878053,0.0,0.0,24,0.15472693971512214,Fulham,González
238,Enzo Fernández,199,Chelsea,62,48,4.569230769230769,1782,MID,Newcastle,0.25868909632116915,0.2342165724654265,Chelsea,0.5070943312134042,True,,,,,,,0.5070943312134042,,0.5070943312134042,19.8,0.3563218390804598,24,0.4166308359336376,Newcastle,Fernández
239,Eric Bailly,375,Manchester Utd,0,40,0.0,0,DEF,Everton,0.226902211754237,0.24810962311669515,Manchester Utd,0.524988165129068,True,,,,,,,0.524988165129068,,0.524988165129068,0.0,0.0,24,0.31499289907744077,Everton,Bailly
240,Eric Dier,496,Tottenham,2,42,0.23076923076923078,199,DEF,Tottenham,0.35891431503403204,0.24259776795364635,Aston Villa,0.39848791701232167,False,,,,,,,0.35891431503403204,,0.35891431503403204,2.2111111111111112,0.011494252873563218,24,0.21994629016984452,Aston Villa,Dier
241,Erling Haaland,355,Manchester City,147,145,8.111538461538462,1758,FWD,Manchester City,0.4200876412457042,0.25834133952362737,Liverpool,0.32157101923066844,False,,,,,,,0.4200876412457042,,0.4200876412457042,19.533333333333335,0.8448275862068966,24,0.6749316082224196,Liverpool,Haaland
242,Ethan Ampadu,185,Chelsea,0,40,0.0,0,DEF,Newcastle,0.25868909632116915,0.2342165724654265,Chelsea,0.5070943312134042,True,,,,,,,0.5070943312134042,,0.5070943312134042,0.0,0.0,24,0.3042565987280425,Newcastle,Ampadu
243,Ethan Brierley,684,Brentford,0,45,0.0,0,MID,Brentford,0.07052709048476982,0.13935904524800544,Arsenal,0.7901138642672247,False,,,,,,,0.07052709048476982,,0.07052709048476982,0.0,0.0,24,0.02821083619390793,Arsenal,Brierley
244,Ethan Horvath,449,Nottingham,0,43,0.0,0,GK,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,False,,,,,,,0.2249721702899278,,0.2249721702899278,0.0,0.0,24,0.13498330217395668,Brighton,Horvath
245,Ethan Nwaneri,772,Arsenal,1,45,0.225,13,MID,Brentford,0.07052709048476982,0.13935904524800544,Arsenal,0.7901138642672247,True,,,,,,,0.7901138642672247,,0.7901138642672247,0.14444444444444443,0.005747126436781609,24,0.3194938215689589,Brentford,Nwaneri
246,Ethan Pinnock,112,Brentford,59,46,3.0730769230769233,2070,DEF,Brentford,0.07052709048476982,0.13935904524800544,Arsenal,0.7901138642672247,False,,,,,,,0.07052709048476982,,0.07052709048476982,23.0,0.3390804597701149,24,0.17794843819890785,Arsenal,Pinnock
247,Evan Ferguson,132,Brighton,65,58,2.8153846153846156,1216,FWD,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,True,,,,,,,0.5322750475784934,,0.5322750475784934,13.511111111111111,0.3735632183908046,24,0.43704795006588015,Nottingham,Ferguson
248,Ezri Konsa Ngoyo,48,Aston Villa,60,45,2.553846153846154,2086,DEF,Tottenham,0.35891431503403204,0.24259776795364635,Aston Villa,0.39848791701232167,True,,,,,,,0.39848791701232167,,0.39848791701232167,23.177777777777777,0.3448275862068966,24,0.37702378469015163,Tottenham,Ngoyo
249,Fabian Mrozek,813,Liverpool,0,40,0.0,0,GK,Manchester City,0.4200876412457042,0.25834133952362737,Liverpool,0.32157101923066844,True,,,,,,,0.32157101923066844,,0.32157101923066844,0.0,0.0,24,0.19294261153840106,Manchester City,Mrozek
250,Fabian Schär,427,Newcastle,96,54,3.8423076923076924,2263,DEF,Newcastle,0.25868909632116915,0.2342165724654265,Chelsea,0.5070943312134042,False,,,,,,,0.25868909632116915,,0.25868909632116915,25.144444444444446,0.5517241379310345,24,0.37590311296511525,Chelsea,Schär
251,Fabio Henrique Tavares,296,Liverpool,0,50,0.0,0,MID,Manchester City,0.4200876412457042,0.25834133952362737,Liverpool,0.32157101923066844,True,,,,,,,0.32157101923066844,,0.32157101923066844,0.0,0.0,24,0.12862840769226738,Manchester City,Tavares
252,Facundo Buonanotte,125,Brighton,40,47,2.123076923076923,866,MID,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,True,,,,,,,0.5322750475784934,,0.5322750475784934,9.622222222222222,0.22988505747126436,24,0.350841053514156,Nottingham,Buonanotte
253,Facundo Pellistri Rebollo,394,Manchester Utd,13,42,0.5038461538461538,164,MID,Everton,0.226902211754237,0.24810962311669515,Manchester Utd,0.524988165129068,True,,,,,,,0.524988165129068,,0.524988165129068,1.8222222222222222,0.07471264367816093,24,0.25482285225852375,Everton,Rebollo
254,Felipe Augusto de Almeida Monteiro,445,Nottingham,6,44,0.27692307692307694,222,DEF,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,False,,,,,,,0.2249721702899278,,0.2249721702899278,2.466666666666667,0.034482758620689655,24,0.14877640562223254,Brighton,Monteiro
255,Femi Seriki,653,Sheffield Utd,0,39,0.0,0,DEF,Sheffield Utd,0.11649697127261614,0.18193990401511137,Bournemouth,0.7015631247122724,False,,,,,,,0.11649697127261614,,0.11649697127261614,0.0,0.0,24,0.06989818276356968,Bournemouth,Seriki
256,Filip Marschall,670,Aston Villa,0,40,0.0,0,GK,Tottenham,0.35891431503403204,0.24259776795364635,Aston Villa,0.39848791701232167,True,,,,,,,0.39848791701232167,,0.39848791701232167,0.0,0.0,24,0.23909275020739298,Tottenham,Marschall
257,Flynn Downes,531,West Ham,0,50,0.0,0,MID,Burnley,0.1855272998573033,0.2383042890241156,West Ham,0.5761684111185812,True,,,,,,,0.5761684111185812,,0.5761684111185812,0.0,0.0,24,0.2304673644474325,Burnley,Downes
258,Fodé Ballo-Touré,707,Fulham,4,45,0.08636363636363636,53,DEF,Fulham,0.33243164099720396,0.28075100971499073,Wolves,0.3868173492878053,False,,,,,,,0.33243164099720396,,0.33243164099720396,0.5888888888888889,0.022988505747126436,24,0.20865438689717294,Wolves,Ballo-Touré
259,Folarin Balogun,1,Arsenal,0,44,0.0,0,FWD,Brentford,0.07052709048476982,0.13935904524800544,Arsenal,0.7901138642672247,True,,,,,,,0.7901138642672247,,0.7901138642672247,0.0,0.0,24,0.3160455457068899,Brentford,Balogun
260,Francisco Jorge Tomás Oliveira,549,Wolves,0,45,0.0,0,MID,Fulham,0.33243164099720396,0.28075100971499073,Wolves,0.3868173492878053,True,,,,,,,0.3868173492878053,,0.3868173492878053,0.0,0.0,24,0.15472693971512214,Fulham,Oliveira
261,Franco Umeh-Chibueze,821,Crystal Palace,0,45,0.0,0,FWD,Luton,0.21854633926507738,0.2518373543499551,Crystal Palace,0.5296163063849675,True,,,,,,,0.5296163063849675,,0.5296163063849675,0.0,0.0,24,0.211846522553987,Luton,Umeh-Chibueze
262,Frank Onyeka,111,Brentford,26,49,1.8576923076923075,923,MID,Brentford,0.07052709048476982,0.13935904524800544,Arsenal,0.7901138642672247,False,,,,,,,0.07052709048476982,,0.07052709048476982,10.255555555555556,0.14942528735632185,24,0.11786600860770104,Arsenal,Onyeka
263,Fraser Forster,498,Tottenham,0,38,0.0,0,GK,Tottenham,0.35891431503403204,0.24259776795364635,Aston Villa,0.39848791701232167,False,,,,,,,0.35891431503403204,,0.35891431503403204,0.0,0.0,24,0.21534858902041923,Aston Villa,Forster
264,Fred Onyedinma,329,Luton,0,50,0.0,0,MID,Luton,0.21854633926507738,0.2518373543499551,Crystal Palace,0.5296163063849675,False,Luton,0.17311169639643578,0.21255434749191165,Bournemouth,0.6143339561116526,False,0.21854633926507738,0.17311169639643578,0.3538251081301046,0.0,0.0,24,0.14153004325204185,Crystal Palace,Onyedinma
265,Frederico Rodrigues de Paula Santos,381,Manchester Utd,0,50,0.0,0,MID,Everton,0.226902211754237,0.24810962311669515,Manchester Utd,0.524988165129068,True,,,,,,,0.524988165129068,,0.524988165129068,0.0,0.0,24,0.20999526605162722,Everton,Santos
266,Fábio Ferreira Vieira,4,Arsenal,22,54,0.9153846153846155,281,MID,Brentford,0.07052709048476982,0.13935904524800544,Arsenal,0.7901138642672247,True,,,,,,,0.7901138642672247,,0.7901138642672247,3.1222222222222222,0.12643678160919541,24,0.39190761467240715,Brentford,Vieira
267,Fábio Silva,552,Wolves,8,52,0.6499999999999999,259,FWD,Fulham,0.33243164099720396,0.28075100971499073,Wolves,0.3868173492878053,True,,,,,,,0.3868173492878053,,0.3868173492878053,2.8777777777777778,0.04597701149425287,24,0.18231314661167386,Fulham,Silva
268,Gabriel Fernando de Jesus,8,Arsenal,64,78,4.7846153846153845,1117,FWD,Brentford,0.07052709048476982,0.13935904524800544,Arsenal,0.7901138642672247,True,,,,,,,0.7901138642672247,,0.7901138642672247,12.411111111111111,0.367816091954023,24,0.5367352008793037,Brentford,Jesus
269,Gabriel Martinelli Silva,12,Arsenal,101,77,6.234615384615385,1685,MID,Brentford,0.07052709048476982,0.13935904524800544,Arsenal,0.7901138642672247,True,,,,,,,0.7901138642672247,,0.7901138642672247,18.72222222222222,0.5804597701149425,24,0.6643214077758555,Brentford,Silva
270,Gabriel Osho,330,Luton,35,44,1.7615384615384615,1316,DEF,Luton,0.21854633926507738,0.2518373543499551,Crystal Palace,0.5296163063849675,False,Luton,0.17311169639643578,0.21255434749191165,Bournemouth,0.6143339561116526,False,0.21854633926507738,0.17311169639643578,0.3538251081301046,14.622222222222222,0.20114942528735633,24,0.29275483499300525,Crystal Palace,Osho
271,Gabriel Słonina,215,Chelsea,0,40,0.0,0,GK,Newcastle,0.25868909632116915,0.2342165724654265,Chelsea,0.5070943312134042,True,,,,,,,0.5070943312134042,,0.5070943312134042,0.0,0.0,24,0.3042565987280425,Newcastle,Słonina
272,Gabriel dos Santos Magalhães,5,Arsenal,100,53,3.3153846153846156,1994,DEF,Brentford,0.07052709048476982,0.13935904524800544,Arsenal,0.7901138642672247,True,,,,,,,0.7901138642672247,,0.7901138642672247,22.155555555555555,0.5747126436781609,24,0.7039533760315992,Brentford,Magalhães
273,Garang Kuol,418,Newcastle,0,45,0.0,0,MID,Newcastle,0.25868909632116915,0.2342165724654265,Chelsea,0.5070943312134042,False,,,,,,,0.25868909632116915,,0.25868909632116915,0.0,0.0,24,0.10347563852846767,Chelsea,Kuol
274,Gavin Kilkenny,71,Bournemouth,0,43,0.0,0,MID,Sheffield Utd,0.11649697127261614,0.18193990401511137,Bournemouth,0.7015631247122724,True,Luton,0.17311169639643578,0.21255434749191165,Bournemouth,0.6143339561116526,True,0.7015631247122724,0.6143339561116526,0.884903030957382,0.0,0.0,24,0.3539612123829528,Sheffield Utd,Kilkenny
275,George Baldock,473,Sheffield Utd,20,38,1.0538461538461539,878,DEF,Sheffield Utd,0.11649697127261614,0.18193990401511137,Bournemouth,0.7015631247122724,False,,,,,,,0.11649697127261614,,0.11649697127261614,9.755555555555556,0.11494252873563218,24,0.11587519425782256,Bournemouth,Baldock
276,George Earthy,829,West Ham,0,45,0.0,0,MID,Burnley,0.1855272998573033,0.2383042890241156,West Ham,0.5761684111185812,True,,,,,,,0.5761684111185812,,0.5761684111185812,0.0,0.0,24,0.2304673644474325,Burnley,Earthy
277,George Shelvey,636,Nottingham,0,39,0.0,0,GK,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,False,,,,,,,0.2249721702899278,,0.2249721702899278,0.0,0.0,24,0.13498330217395668,Brighton,Shelvey
278,Gianluca Scamacca,541,West Ham,0,60,0.0,0,FWD,Burnley,0.1855272998573033,0.2383042890241156,West Ham,0.5761684111185812,True,,,,,,,0.5761684111185812,,0.5761684111185812,0.0,0.0,24,0.2304673644474325,Burnley,Scamacca
279,Giovani Lo Celso,503,Tottenham,38,48,1.6846153846153844,414,MID,Tottenham,0.35891431503403204,0.24259776795364635,Aston Villa,0.39848791701232167,False,,,,,,,0.35891431503403204,,0.35891431503403204,4.6,0.21839080459770116,24,0.2746002087722335,Aston Villa,Celso
280,Giovanni Reyna,801,Nottingham,2,48,0.9,29,MID,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,False,,,,,,,0.2249721702899278,,0.2249721702899278,0.32222222222222224,0.011494252873563218,24,0.09688541984010905,Brighton,Reyna
281,Giulian Biancone,438,Nottingham,0,39,0.0,0,DEF,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,False,,,,,,,0.2249721702899278,,0.2249721702899278,0.0,0.0,24,0.13498330217395668,Brighton,Biancone
282,Glen Rea,334,Luton,0,44,0.0,0,MID,Luton,0.21854633926507738,0.2518373543499551,Crystal Palace,0.5296163063849675,False,Luton,0.17311169639643578,0.21255434749191165,Bournemouth,0.6143339561116526,False,0.21854633926507738,0.17311169639643578,0.3538251081301046,0.0,0.0,24,0.14153004325204185,Crystal Palace,Rea
283,Gonzalo Montiel,679,Nottingham,20,44,0.9041666666666667,495,DEF,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,False,,,,,,,0.2249721702899278,,0.2249721702899278,5.5,0.11494252873563218,24,0.18096031366820955,Brighton,Montiel
284,Gonçalo Manuel Ganchinho Guedes,554,Wolves,0,54,0.0,0,MID,Fulham,0.33243164099720396,0.28075100971499073,Wolves,0.3868173492878053,True,,,,,,,0.3868173492878053,,0.3868173492878053,0.0,0.0,24,0.15472693971512214,Fulham,Guedes
285,Granit Xhaka,30,Arsenal,0,60,0.0,0,MID,Brentford,0.07052709048476982,0.13935904524800544,Arsenal,0.7901138642672247,True,,,,,,,0.7901138642672247,,0.7901138642672247,0.0,0.0,24,0.3160455457068899,Brentford,Xhaka
286,Guglielmo Vicario,520,Tottenham,81,53,2.4884615384615385,2340,GK,Tottenham,0.35891431503403204,0.24259776795364635,Aston Villa,0.39848791701232167,False,,,,,,,0.35891431503403204,,0.35891431503403204,26.0,0.46551724137931033,24,0.4015554855721434,Aston Villa,Vicario
287,Gustavo Hamer,663,Sheffield Utd,62,49,4.024,1882,MID,Sheffield Utd,0.11649697127261614,0.18193990401511137,Bournemouth,0.7015631247122724,False,,,,,,,0.11649697127261614,,0.11649697127261614,20.91111111111111,0.3563218390804598,24,0.2603918919573223,Bournemouth,Hamer
288,Gustavo Henrique Furtado Scarpa,462,Nottingham,0,45,0.0,0,MID,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,False,,,,,,,0.2249721702899278,,0.2249721702899278,0.0,0.0,24,0.08998886811597112,Brighton,Scarpa
289,Habeeb Ogunneye,833,Manchester Utd,0,40,0.0,0,DEF,Everton,0.226902211754237,0.24810962311669515,Manchester Utd,0.524988165129068,True,,,,,,,0.524988165129068,,0.524988165129068,0.0,0.0,24,0.31499289907744077,Everton,Ogunneye
290,Hakim Ziyech,218,Chelsea,0,54,0.0,0,MID,Newcastle,0.25868909632116915,0.2342165724654265,Chelsea,0.5070943312134042,True,,,,,,,0.5070943312134042,,0.5070943312134042,0.0,0.0,24,0.2028377324853617,Newcastle,Ziyech
291,Halil Dervişoğlu,100,Brentford,0,45,0.0,0,FWD,Brentford,0.07052709048476982,0.13935904524800544,Arsenal,0.7901138642672247,False,,,,,,,0.07052709048476982,,0.07052709048476982,0.0,0.0,24,0.02821083619390793,Arsenal,Dervişoğlu
292,Hamed Traorè,87,Bournemouth,3,47,0.228,44,MID,Sheffield Utd,0.11649697127261614,0.18193990401511137,Bournemouth,0.7015631247122724,True,Luton,0.17311169639643578,0.21255434749191165,Bournemouth,0.6143339561116526,True,0.7015631247122724,0.6143339561116526,0.884903030957382,0.4888888888888889,0.017241379310344827,24,0.3643060399691597,Sheffield Utd,Traorè
293,Han-Noah Massengo,694,Burnley,3,49,0.012500000000000002,14,MID,Burnley,0.1855272998573033,0.2383042890241156,West Ham,0.5761684111185812,False,,,,,,,0.1855272998573033,,0.1855272998573033,0.15555555555555556,0.017241379310344827,24,0.08455574752912823,West Ham,Massengo
294,Hannes Delcroix,674,Burnley,7,40,0.792,562,DEF,Burnley,0.1855272998573033,0.2383042890241156,West Ham,0.5761684111185812,False,,,,,,,0.1855272998573033,,0.1855272998573033,6.2444444444444445,0.040229885057471264,24,0.12740833393737047,West Ham,Delcroix
295,Hannibal Mejbri,383,Manchester Utd,11,43,0.34615384615384615,131,MID,Everton,0.226902211754237,0.24810962311669515,Manchester Utd,0.524988165129068,True,,,,,,,0.524988165129068,,0.524988165129068,1.4555555555555555,0.06321839080459771,24,0.24792630053438583,Everton,Mejbri
296,Harrison Ashby,404,Newcastle,0,40,0.0,0,DEF,Newcastle,0.25868909632116915,0.2342165724654265,Chelsea,0.5070943312134042,False,,,,,,,0.25868909632116915,,0.25868909632116915,0.0,0.0,24,0.1552134577927015,Chelsea,Ashby
297,Harrison Reed,282,Fulham,34,45,1.2884615384615385,994,MID,Fulham,0.33243164099720396,0.28075100971499073,Wolves,0.3868173492878053,False,,,,,,,0.33243164099720396,,0.33243164099720396,11.044444444444444,0.19540229885057472,24,0.2502140357092264,Wolves,Reed
298,Harry Arter,435,Nottingham,0,43,0.0,0,MID,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,False,,,,,,,0.2249721702899278,,0.2249721702899278,0.0,0.0,24,0.08998886811597112,Brighton,Arter
299,Harry Kane,500,Tottenham,0,125,0.0,0,FWD,Tottenham,0.35891431503403204,0.24259776795364635,Aston Villa,0.39848791701232167,False,,,,,,,0.35891431503403204,,0.35891431503403204,0.0,0.0,24,0.1435657260136128,Aston Villa,Kane
300,Harry Maguire,387,Manchester Utd,50,42,1.6153846153846154,1065,DEF,Everton,0.226902211754237,0.24810962311669515,Manchester Utd,0.524988165129068,True,,,,,,,0.524988165129068,,0.524988165129068,11.833333333333334,0.28735632183908044,24,0.4299354278130729,Everton,Maguire
